date,Open,High,Low,Volume,Close
2000-03-28 00:00:00,1523.8599853515625,1527.3599853515625,1507.0899658203125,959100000,1507.72998046875
2000-03-29 00:00:00,1507.72998046875,1521.449951171875,1497.449951171875,1061900000,1508.52001953125
2000-03-30 00:00:00,1508.52001953125,1517.3800048828125,1474.6300048828125,1193400000,1487.9200439453125
2000-03-31 00:00:00,1487.9200439453125,1519.81005859375,1484.3800048828125,1227400000,1498.5799560546875
2000-04-03 00:00:00,1498.5799560546875,1507.18994140625,1486.9599609375,1021700000,1505.969970703125
2000-04-04 00:00:00,1505.97998046875,1526.449951171875,1416.4100341796875,1515460000,1494.72998046875
2000-04-05 00:00:00,1494.72998046875,1506.550048828125,1478.050048828125,1110300000,1487.3699951171875
2000-04-06 00:00:00,1487.3699951171875,1511.760009765625,1487.3699951171875,1008000000,1501.3399658203125
2000-04-07 00:00:00,1501.3399658203125,1518.6800537109375,1501.3399658203125,891600000,1516.3499755859375
2000-04-10 00:00:00,1516.3499755859375,1527.18994140625,1503.3499755859375,853700000,1504.4599609375
2000-04-11 00:00:00,1504.4599609375,1512.800048828125,1486.780029296875,971400000,1500.5899658203125
2000-04-12 00:00:00,1500.5899658203125,1509.0799560546875,1466.1500244140625,1175900000,1467.1700439453125
2000-04-13 00:00:00,1467.1700439453125,1477.52001953125,1439.3399658203125,1032000000,1440.510009765625
2000-04-14 00:00:00,1440.510009765625,1440.510009765625,1339.4000244140625,1279700000,1356.56005859375
2000-04-17 00:00:00,1356.56005859375,1401.530029296875,1346.5,1204700000,1401.43994140625
2000-04-18 00:00:00,1401.43994140625,1441.6099853515625,1397.81005859375,1109400000,1441.6099853515625
2000-04-19 00:00:00,1441.6099853515625,1447.68994140625,1424.260009765625,1001400000,1427.469970703125
2000-04-20 00:00:00,1427.469970703125,1435.489990234375,1422.0799560546875,896200000,1434.5400390625
2000-04-24 00:00:00,1434.5400390625,1434.5400390625,1407.1300048828125,868700000,1429.8599853515625
2000-04-25 00:00:00,1429.8599853515625,1477.6700439453125,1429.8599853515625,1071100000,1477.43994140625
2000-04-26 00:00:00,1477.43994140625,1482.93994140625,1456.97998046875,999600000,1460.989990234375
2000-04-27 00:00:00,1460.989990234375,1469.2099609375,1434.81005859375,1111000000,1464.9200439453125
2000-04-28 00:00:00,1464.9200439453125,1473.6199951171875,1448.1500244140625,984600000,1452.4300537109375
2000-05-01 00:00:00,1452.4300537109375,1481.510009765625,1452.4300537109375,966300000,1468.25
2000-05-02 00:00:00,1468.25,1468.25,1445.219970703125,1011500000,1446.2900390625
2000-05-03 00:00:00,1446.2900390625,1446.2900390625,1398.3599853515625,991600000,1415.0999755859375
2000-05-04 00:00:00,1415.0999755859375,1420.989990234375,1404.93994140625,925800000,1409.5699462890625
2000-05-05 00:00:00,1409.5699462890625,1436.030029296875,1405.0799560546875,805500000,1432.6300048828125
2000-05-08 00:00:00,1432.6300048828125,1432.6300048828125,1417.050048828125,787600000,1424.1700439453125
2000-05-09 00:00:00,1424.1700439453125,1430.280029296875,1401.8499755859375,896600000,1412.1400146484375
2000-05-10 00:00:00,1412.1400146484375,1412.1400146484375,1375.1400146484375,1006400000,1383.050048828125
2000-05-11 00:00:00,1383.050048828125,1410.260009765625,1383.050048828125,953600000,1407.81005859375
2000-05-12 00:00:00,1407.81005859375,1430.1300048828125,1407.81005859375,858200000,1420.9599609375
2000-05-15 00:00:00,1420.9599609375,1452.3900146484375,1416.5400390625,854600000,1452.3599853515625
2000-05-16 00:00:00,1452.3599853515625,1470.4000244140625,1450.760009765625,955500000,1466.0400390625
2000-05-17 00:00:00,1466.0400390625,1466.0400390625,1441.6700439453125,820500000,1447.800048828125
2000-05-18 00:00:00,1447.800048828125,1458.0400390625,1436.5899658203125,807900000,1437.2099609375
2000-05-19 00:00:00,1437.2099609375,1437.2099609375,1401.739990234375,853700000,1406.949951171875
2000-05-22 00:00:00,1406.949951171875,1410.550048828125,1368.72998046875,869000000,1400.719970703125
2000-05-23 00:00:00,1400.719970703125,1403.77001953125,1373.4300537109375,869900000,1373.8599853515625
2000-05-24 00:00:00,1373.8599853515625,1401.75,1361.0899658203125,1152300000,1399.050048828125
2000-05-25 00:00:00,1399.050048828125,1411.6500244140625,1373.9300537109375,984500000,1381.52001953125
2000-05-26 00:00:00,1381.52001953125,1391.4200439453125,1369.75,722600000,1378.02001953125
2000-05-30 00:00:00,1378.02001953125,1422.449951171875,1378.02001953125,844200000,1422.449951171875
2000-05-31 00:00:00,1422.43994140625,1434.489990234375,1415.5,960500000,1420.5999755859375
2000-06-01 00:00:00,1420.5999755859375,1448.81005859375,1420.5999755859375,960100000,1448.81005859375
2000-06-02 00:00:00,1448.81005859375,1483.22998046875,1448.81005859375,1162400000,1477.260009765625
2000-06-05 00:00:00,1477.260009765625,1477.280029296875,1464.6800537109375,838600000,1467.6300048828125
2000-06-06 00:00:00,1467.6300048828125,1471.3599853515625,1454.739990234375,950100000,1457.8399658203125
2000-06-07 00:00:00,1457.8399658203125,1474.6400146484375,1455.06005859375,854600000,1471.3599853515625
2000-06-08 00:00:00,1471.3599853515625,1475.6500244140625,1456.489990234375,854300000,1461.6700439453125
2000-06-09 00:00:00,1461.6700439453125,1472.6700439453125,1454.9599609375,786000000,1456.949951171875
2000-06-12 00:00:00,1456.949951171875,1462.9300537109375,1445.989990234375,774100000,1446.0
2000-06-13 00:00:00,1446.0,1470.4200439453125,1442.3800048828125,935900000,1469.43994140625
2000-06-14 00:00:00,1469.43994140625,1483.6199951171875,1467.7099609375,929700000,1470.5400390625
2000-06-15 00:00:00,1470.5400390625,1482.0400390625,1464.6199951171875,1011400000,1478.72998046875
2000-06-16 00:00:00,1478.72998046875,1480.77001953125,1460.4200439453125,1250800000,1464.4599609375
2000-06-19 00:00:00,1464.4599609375,1488.9300537109375,1459.050048828125,921700000,1486.0
2000-06-20 00:00:00,1486.0,1487.3199462890625,1470.1800537109375,1031500000,1475.949951171875
2000-06-21 00:00:00,1475.949951171875,1482.18994140625,1468.0,1009600000,1479.1300048828125
2000-06-22 00:00:00,1479.1300048828125,1479.1300048828125,1448.030029296875,1022700000,1452.1800537109375
2000-06-23 00:00:00,1452.1800537109375,1459.93994140625,1438.31005859375,847600000,1441.47998046875
2000-06-26 00:00:00,1441.47998046875,1459.6600341796875,1441.47998046875,889000000,1455.31005859375
2000-06-27 00:00:00,1455.31005859375,1463.3499755859375,1450.550048828125,1042500000,1450.550048828125
2000-06-28 00:00:00,1450.550048828125,1467.6300048828125,1450.550048828125,1095100000,1454.8199462890625
2000-06-29 00:00:00,1454.8199462890625,1455.1400146484375,1434.6300048828125,1110900000,1442.3900146484375
2000-06-30 00:00:00,1442.3900146484375,1454.6800537109375,1438.7099609375,1459700000,1454.5999755859375
2000-07-03 00:00:00,1454.5999755859375,1469.5799560546875,1450.8499755859375,451900000,1469.5400390625
2000-07-05 00:00:00,1469.5400390625,1469.5400390625,1442.449951171875,1019300000,1446.22998046875
2000-07-06 00:00:00,1446.22998046875,1461.6500244140625,1439.56005859375,947300000,1456.6700439453125
2000-07-07 00:00:00,1456.6700439453125,1484.1199951171875,1456.6700439453125,931700000,1478.9000244140625
2000-07-10 00:00:00,1478.9000244140625,1486.56005859375,1474.760009765625,838700000,1475.6199951171875
2000-07-11 00:00:00,1475.6199951171875,1488.77001953125,1470.47998046875,980500000,1480.8800048828125
2000-07-12 00:00:00,1480.8800048828125,1497.68994140625,1480.8800048828125,1001200000,1492.9200439453125
2000-07-13 00:00:00,1492.9200439453125,1501.3900146484375,1489.6500244140625,1026800000,1495.8399658203125
2000-07-14 00:00:00,1495.8399658203125,1509.989990234375,1494.56005859375,960600000,1509.97998046875
2000-07-17 00:00:00,1509.97998046875,1517.3199462890625,1505.260009765625,906000000,1510.489990234375
2000-07-18 00:00:00,1510.489990234375,1510.489990234375,1491.3499755859375,908300000,1493.739990234375
2000-07-19 00:00:00,1493.739990234375,1495.6300048828125,1479.9200439453125,909400000,1481.9599609375
2000-07-20 00:00:00,1481.9599609375,1501.9200439453125,1481.9599609375,1064600000,1495.5699462890625
2000-07-21 00:00:00,1495.5699462890625,1495.5699462890625,1477.9100341796875,968300000,1480.18994140625
2000-07-24 00:00:00,1480.18994140625,1485.8800048828125,1463.800048828125,880300000,1464.2900390625
2000-07-25 00:00:00,1464.2900390625,1476.22998046875,1464.2900390625,969400000,1474.469970703125
2000-07-26 00:00:00,1474.469970703125,1474.469970703125,1452.4200439453125,1235800000,1452.4200439453125
2000-07-27 00:00:00,1452.4200439453125,1464.9100341796875,1445.3299560546875,1156400000,1449.6199951171875
2000-07-28 00:00:00,1449.6199951171875,1456.6800537109375,1413.8900146484375,980000000,1419.8900146484375
2000-07-31 00:00:00,1419.8900146484375,1437.6500244140625,1418.7099609375,952600000,1430.8299560546875
2000-08-01 00:00:00,1430.8299560546875,1443.5400390625,1428.9599609375,938700000,1438.0999755859375
2000-08-02 00:00:00,1438.0999755859375,1451.5899658203125,1433.489990234375,994500000,1438.699951171875
2000-08-03 00:00:00,1438.699951171875,1454.18994140625,1425.4300537109375,1095600000,1452.56005859375
2000-08-04 00:00:00,1452.56005859375,1462.9300537109375,1451.31005859375,956000000,1462.9300537109375
2000-08-07 00:00:00,1462.9300537109375,1480.800048828125,1460.719970703125,854800000,1479.3199462890625
2000-08-08 00:00:00,1479.3199462890625,1484.52001953125,1472.6099853515625,992200000,1482.800048828125
2000-08-09 00:00:00,1482.800048828125,1490.3299560546875,1471.1600341796875,1054000000,1472.8699951171875
2000-08-10 00:00:00,1472.8699951171875,1475.1500244140625,1459.8900146484375,940800000,1460.25
2000-08-11 00:00:00,1460.25,1475.719970703125,1453.06005859375,835500000,1471.8399658203125
2000-08-14 00:00:00,1471.8399658203125,1491.6400146484375,1468.56005859375,783800000,1491.56005859375
2000-08-15 00:00:00,1491.56005859375,1493.1199951171875,1482.739990234375,895900000,1484.4300537109375
2000-08-16 00:00:00,1484.4300537109375,1496.0899658203125,1475.739990234375,929800000,1479.8499755859375
2000-08-17 00:00:00,1479.8499755859375,1499.3199462890625,1479.8499755859375,922400000,1496.0699462890625
2000-08-18 00:00:00,1496.0699462890625,1499.469970703125,1488.989990234375,821400000,1491.719970703125
2000-08-21 00:00:00,1491.719970703125,1502.8399658203125,1491.1300048828125,731600000,1499.47998046875
2000-08-22 00:00:00,1499.47998046875,1508.449951171875,1497.4200439453125,818800000,1498.1300048828125
2000-08-23 00:00:00,1498.1300048828125,1507.199951171875,1489.52001953125,871000000,1505.969970703125
2000-08-24 00:00:00,1505.969970703125,1511.1600341796875,1501.25,837100000,1508.31005859375
2000-08-25 00:00:00,1508.31005859375,1513.469970703125,1505.0899658203125,685600000,1506.449951171875
2000-08-28 00:00:00,1506.449951171875,1523.949951171875,1506.449951171875,733600000,1514.0899658203125
2000-08-29 00:00:00,1514.0899658203125,1514.81005859375,1505.4599609375,795600000,1509.8399658203125
2000-08-30 00:00:00,1509.8399658203125,1510.489990234375,1500.0899658203125,818400000,1502.5899658203125
2000-08-31 00:00:00,1502.5899658203125,1525.2099609375,1502.5899658203125,1056600000,1517.6800537109375
2000-09-01 00:00:00,1517.6800537109375,1530.0899658203125,1515.530029296875,767700000,1520.77001953125
2000-09-05 00:00:00,1520.77001953125,1520.77001953125,1504.2099609375,838500000,1507.0799560546875
2000-09-06 00:00:00,1507.0799560546875,1512.6099853515625,1492.1199951171875,995100000,1492.25
2000-09-07 00:00:00,1492.25,1505.3399658203125,1492.25,985500000,1502.510009765625
2000-09-08 00:00:00,1502.510009765625,1502.510009765625,1489.8800048828125,961000000,1494.5
2000-09-11 00:00:00,1494.5,1506.760009765625,1483.010009765625,899300000,1489.260009765625
2000-09-12 00:00:00,1489.260009765625,1496.9300537109375,1479.6700439453125,991200000,1481.989990234375
2000-09-13 00:00:00,1481.989990234375,1487.449951171875,1473.6099853515625,1068300000,1484.9100341796875
2000-09-14 00:00:00,1484.9100341796875,1494.1600341796875,1476.72998046875,1014000000,1480.8699951171875
2000-09-15 00:00:00,1480.8699951171875,1480.9599609375,1460.219970703125,1268400000,1465.81005859375
2000-09-18 00:00:00,1465.81005859375,1467.77001953125,1441.9200439453125,962500000,1444.510009765625
2000-09-19 00:00:00,1444.510009765625,1461.1600341796875,1444.510009765625,1024900000,1459.9000244140625
2000-09-20 00:00:00,1459.9000244140625,1460.489990234375,1430.949951171875,1104000000,1451.3399658203125
2000-09-21 00:00:00,1451.3399658203125,1452.77001953125,1436.300048828125,1105400000,1449.050048828125
2000-09-22 00:00:00,1449.050048828125,1449.050048828125,1421.8800048828125,1185500000,1448.719970703125
2000-09-25 00:00:00,1448.719970703125,1457.4200439453125,1435.9300537109375,982400000,1439.030029296875
2000-09-26 00:00:00,1439.030029296875,1448.0400390625,1425.25,1106600000,1427.2099609375
2000-09-27 00:00:00,1427.2099609375,1437.219970703125,1419.43994140625,1174700000,1426.5699462890625
2000-09-28 00:00:00,1426.5699462890625,1461.68994140625,1425.780029296875,1206200000,1458.2900390625
2000-09-29 00:00:00,1458.2900390625,1458.2900390625,1436.2900390625,1197100000,1436.510009765625
2000-10-02 00:00:00,1436.52001953125,1445.5999755859375,1429.8299560546875,1051200000,1436.22998046875
2000-10-03 00:00:00,1436.22998046875,1454.8199462890625,1425.280029296875,1098100000,1426.4599609375
2000-10-04 00:00:00,1426.4599609375,1439.989990234375,1416.31005859375,1167400000,1434.3199462890625
2000-10-05 00:00:00,1434.3199462890625,1444.1700439453125,1431.800048828125,1176100000,1436.280029296875
2000-10-06 00:00:00,1436.280029296875,1443.300048828125,1397.06005859375,1150100000,1408.989990234375
2000-10-09 00:00:00,1408.989990234375,1409.68994140625,1392.47998046875,716600000,1402.030029296875
2000-10-10 00:00:00,1402.030029296875,1408.8299560546875,1383.8499755859375,1044000000,1387.02001953125
2000-10-11 00:00:00,1387.02001953125,1387.02001953125,1349.6700439453125,1387500000,1364.5899658203125
2000-10-12 00:00:00,1364.5899658203125,1374.9300537109375,1328.06005859375,1388600000,1329.780029296875
2000-10-13 00:00:00,1329.780029296875,1374.1700439453125,1327.0799560546875,1223900000,1374.1700439453125
2000-10-16 00:00:00,1374.1700439453125,1379.47998046875,1365.06005859375,1005400000,1374.6199951171875
2000-10-17 00:00:00,1374.6199951171875,1380.989990234375,1342.3399658203125,1161500000,1349.969970703125
2000-10-18 00:00:00,1349.969970703125,1356.6500244140625,1305.7900390625,1441700000,1342.1300048828125
2000-10-19 00:00:00,1342.1300048828125,1389.9300537109375,1342.1300048828125,1297900000,1388.760009765625
2000-10-20 00:00:00,1388.760009765625,1408.469970703125,1382.18994140625,1177400000,1396.9300537109375
2000-10-23 00:00:00,1396.9300537109375,1406.9599609375,1387.75,1046800000,1395.780029296875
2000-10-24 00:00:00,1395.780029296875,1415.6400146484375,1388.1300048828125,1158600000,1398.1300048828125
2000-10-25 00:00:00,1398.1300048828125,1398.1300048828125,1362.2099609375,1315600000,1364.9000244140625
2000-10-26 00:00:00,1364.9000244140625,1372.719970703125,1337.81005859375,1303800000,1364.43994140625
2000-10-27 00:00:00,1364.43994140625,1384.5699462890625,1364.1300048828125,1086300000,1379.5799560546875
2000-10-30 00:00:00,1379.5799560546875,1406.3599853515625,1376.8599853515625,1186500000,1398.6600341796875
2000-10-31 00:00:00,1398.6600341796875,1432.219970703125,1398.6600341796875,1366400000,1429.4000244140625
2000-11-01 00:00:00,1429.4000244140625,1429.5999755859375,1410.449951171875,1206800000,1421.219970703125
2000-11-02 00:00:00,1421.219970703125,1433.4000244140625,1421.219970703125,1167700000,1428.3199462890625
2000-11-03 00:00:00,1428.3199462890625,1433.2099609375,1420.9200439453125,997700000,1426.68994140625
2000-11-06 00:00:00,1428.760009765625,1438.4599609375,1427.719970703125,930900000,1432.18994140625
2000-11-07 00:00:00,1432.18994140625,1436.219970703125,1423.260009765625,880900000,1431.8699951171875
2000-11-08 00:00:00,1431.8699951171875,1437.280029296875,1408.780029296875,909300000,1409.280029296875
2000-11-09 00:00:00,1409.280029296875,1409.280029296875,1369.6800537109375,1111000000,1400.1400146484375
2000-11-10 00:00:00,1400.1400146484375,1400.1400146484375,1365.969970703125,962500000,1365.97998046875
2000-11-13 00:00:00,1365.97998046875,1365.97998046875,1328.6199951171875,1129300000,1351.260009765625
2000-11-14 00:00:00,1351.260009765625,1390.06005859375,1351.260009765625,1118800000,1382.949951171875
2000-11-15 00:00:00,1382.949951171875,1395.9599609375,1374.75,1066800000,1389.81005859375
2000-11-16 00:00:00,1389.81005859375,1394.760009765625,1370.3900146484375,956300000,1372.3199462890625
2000-11-17 00:00:00,1372.3199462890625,1384.8499755859375,1355.550048828125,1070400000,1367.719970703125
2000-11-20 00:00:00,1367.719970703125,1367.719970703125,1341.6700439453125,955800000,1342.6199951171875
2000-11-21 00:00:00,1342.6199951171875,1355.8699951171875,1333.6199951171875,1137100000,1347.3499755859375
2000-11-22 00:00:00,1347.3499755859375,1347.3499755859375,1321.8900146484375,963200000,1322.3599853515625
2000-11-24 00:00:00,1322.3599853515625,1343.8299560546875,1322.3599853515625,404870000,1341.77001953125
2000-11-27 00:00:00,1341.77001953125,1362.5,1341.77001953125,946100000,1348.969970703125
2000-11-28 00:00:00,1348.969970703125,1358.81005859375,1334.969970703125,1028200000,1336.0899658203125
2000-11-29 00:00:00,1336.0899658203125,1352.3800048828125,1329.280029296875,402100000,1341.9300537109375
2000-11-30 00:00:00,1341.9100341796875,1341.9100341796875,1294.9000244140625,1186530000,1314.949951171875
2000-12-01 00:00:00,1314.949951171875,1334.6700439453125,1307.02001953125,1195200000,1315.22998046875
2000-12-04 00:00:00,1315.1800537109375,1332.06005859375,1310.22998046875,1103000000,1324.969970703125
2000-12-05 00:00:00,1324.969970703125,1376.56005859375,1324.969970703125,900300000,1376.5400390625
2000-12-06 00:00:00,1376.5400390625,1376.5400390625,1346.1500244140625,1399300000,1351.4599609375
2000-12-07 00:00:00,1351.4599609375,1353.5,1339.260009765625,1128000000,1343.550048828125
2000-12-08 00:00:00,1343.550048828125,1380.3299560546875,1343.550048828125,1358300000,1369.8900146484375
2000-12-11 00:00:00,1369.8900146484375,1389.050048828125,1364.1400146484375,1202400000,1380.199951171875
2000-12-12 00:00:00,1380.199951171875,1380.27001953125,1370.27001953125,1083400000,1371.1800537109375
2000-12-13 00:00:00,1371.1800537109375,1385.8199462890625,1358.47998046875,1195100000,1359.989990234375
2000-12-14 00:00:00,1359.989990234375,1359.989990234375,1340.47998046875,1061300000,1340.9300537109375
2000-12-15 00:00:00,1340.9300537109375,1340.9300537109375,1305.3800048828125,1561100000,1312.1500244140625
2000-12-18 00:00:00,1312.1500244140625,1332.3199462890625,1312.1500244140625,1189900000,1322.739990234375
2000-12-19 00:00:00,1322.9599609375,1346.43994140625,1305.199951171875,1324900000,1305.5999755859375
2000-12-20 00:00:00,1305.5999755859375,1305.5999755859375,1261.1600341796875,1421600000,1264.739990234375
2000-12-21 00:00:00,1264.739990234375,1285.31005859375,1254.0699462890625,1449900000,1274.8599853515625
2000-12-22 00:00:00,1274.8599853515625,1305.969970703125,1274.8599853515625,1087100000,1305.949951171875
2000-12-26 00:00:00,1305.969970703125,1315.93994140625,1301.6400146484375,806500000,1315.18994140625
2000-12-27 00:00:00,1315.18994140625,1332.030029296875,1310.9599609375,1092700000,1328.9200439453125
2000-12-28 00:00:00,1328.9200439453125,1335.9300537109375,1325.780029296875,1015300000,1334.219970703125
2000-12-29 00:00:00,1334.219970703125,1340.0999755859375,1317.510009765625,1035500000,1320.280029296875
2001-01-02 00:00:00,1320.280029296875,1320.280029296875,1276.050048828125,1129400000,1283.27001953125
2001-01-03 00:00:00,1283.27001953125,1347.760009765625,1274.6199951171875,1880700000,1347.56005859375
2001-01-04 00:00:00,1347.56005859375,1350.239990234375,1329.1400146484375,2131000000,1333.3399658203125
2001-01-05 00:00:00,1333.3399658203125,1334.77001953125,1294.949951171875,1430800000,1298.3499755859375
2001-01-08 00:00:00,1298.3499755859375,1298.3499755859375,1276.2900390625,1115500000,1295.8599853515625
2001-01-09 00:00:00,1295.8599853515625,1311.719970703125,1295.1400146484375,1191300000,1300.800048828125
2001-01-10 00:00:00,1300.800048828125,1313.760009765625,1287.280029296875,1296500000,1313.27001953125
2001-01-11 00:00:00,1313.27001953125,1332.18994140625,1309.719970703125,1411200000,1326.8199462890625
2001-01-12 00:00:00,1326.8199462890625,1333.2099609375,1311.5899658203125,1276000000,1318.550048828125
2001-01-16 00:00:00,1318.3199462890625,1327.81005859375,1313.3299560546875,1205700000,1326.6500244140625
2001-01-17 00:00:00,1326.6500244140625,1346.9200439453125,1325.4100341796875,1349100000,1329.469970703125
2001-01-18 00:00:00,1329.8900146484375,1352.7099609375,1327.4100341796875,1445000000,1347.969970703125
2001-01-19 00:00:00,1347.969970703125,1354.550048828125,1336.739990234375,1407800000,1342.5400390625
2001-01-22 00:00:00,1342.5400390625,1353.6199951171875,1333.8399658203125,1164000000,1342.9000244140625
2001-01-23 00:00:00,1342.9000244140625,1362.9000244140625,1339.6300048828125,1232600000,1360.4000244140625
2001-01-24 00:00:00,1360.4000244140625,1369.75,1357.280029296875,1309000000,1364.300048828125
2001-01-25 00:00:00,1364.300048828125,1367.3499755859375,1354.6300048828125,1258000000,1357.510009765625
2001-01-26 00:00:00,1357.510009765625,1357.510009765625,1342.75,1098000000,1354.949951171875
2001-01-29 00:00:00,1354.9200439453125,1365.5400390625,1350.3599853515625,1053100000,1364.1700439453125
2001-01-30 00:00:00,1364.1700439453125,1375.6800537109375,1356.199951171875,1149800000,1373.72998046875
2001-01-31 00:00:00,1373.72998046875,1383.3699951171875,1364.6600341796875,1295300000,1366.010009765625
